,index,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
700,700,,,,,,,,,the roller coaster at the state fair costs number0 tickets per ride . if number1 friends to the roller coaster how many tickets would they ?,the roller coaster at the state fair costs number0 tickets per ride . if number1 friends were going to ride the roller coaster how many tickets would they need ?,6 8,* number0 number1,48.0,"[4, 7, 8, 9, 10, 11, 13, 14, 15, 26, 27, 28]",the roller coaster at the state fair costs number0 tickets per ride . if number1 friends were going to ride the roller coaster,how many tickets would they need ?
701,701,,,,,,,,,paige her mom plant flowers and together they number0 seeds . if they number1 seeds in each flower how many flower beds they ?,paige was helping her mom plant flowers and together they planted number0 seeds . if they put number1 seeds in each flower bed how many flower beds did they have ?,54 6,/ number0 number1,9.0,"[2, 10, 11, 12, 16, 17, 18, 20, 27, 28, 29]",paige was helping her mom plant flowers and together they planted number0 seeds . if they put number1 seeds in each flower bed,how many flower beds did they have ?
702,702,,,,,,,,,nancy soap for her bathroom . she number0 packs with each pack number1 bars . how many bars of soap she ?,nancy was buying soap for her bathroom . she bought number0 packs with each pack having number1 bars . how many bars of soap did she buy ?,6 5,* number0 number1,30.0,"[1, 7, 9, 10, 11, 13, 15, 16, 17, 24, 25, 26]",nancy was buying soap for her bathroom . she bought number0 packs with each pack having number1 bars .,how many bars of soap did she buy ?
703,703,,,,,,,,,a group of number0 friends video games . later number1 more friends over . how many people there total ?,a group of number0 friends were playing video games . later number1 more friends came over . how many people were there total ?,4 3,+ number0 number1,7.0,"[2, 3, 4, 10, 11, 12, 13, 20, 21, 22]",a group of number0 friends were playing video games . later number1 more friends came over .,how many people were there total ?
704,704,,,,,,,,,oliver number0 tickets games at the arcade . if he number1 tickets a water gun how many tickets he still ?,oliver won number0 tickets playing games at the arcade . if he spent number1 tickets buying a water gun how many tickets did he still have ?,11 5,- number0 number1,6.0,"[1, 2, 3, 10, 12, 13, 14, 15, 23, 24, 25]",oliver won number0 tickets playing games at the arcade . if he spent number1 tickets buying a water gun,how many tickets did he still have ?
705,705,,,,,,,,,at the fair number0 rides the first day he and number1 rides the second day . how many times he total ?,at the fair dave rode number0 rides the first day he went and number1 rides the second day . how many times did he ride total ?,4 3,+ number0 number1,7.0,"[4, 5, 6, 12, 13, 14, 23, 24, 25]",at the fair dave rode number0 rides the first day he went and number1 rides the second day .,how many times did he ride total ?
706,706,,,,,,,,,janet for a marathon . she for number0 days number1 miles each day . how many miles janet altogether ?,janet was practicing for a marathon . she practiced for number0 days running number1 miles each day . how many miles did janet run altogether ?,9 8,* number0 number1,72.0,"[1, 5, 9, 10, 11, 12, 13, 14, 15, 22, 23, 24]",janet was practicing for a marathon . she practiced for number0 days running number1 miles each day .,how many miles did janet run altogether ?
707,707,,,,,,,,,edward basketball with his friend . together they number0 points . if edward number1 of the points . how many points his friend score ?,edward was playing basketball with his friend . together they scored number0 points . if edward scored number1 of the points . how many points did his friend score ?,13 7,- number0 number1,6.0,"[1, 2, 6, 10, 11, 12, 16, 17, 18, 26, 27, 28]",edward was playing basketball with his friend . together they scored number0 points . if edward scored number1 of the points .,how many points did his friend score ?
708,708,,,,,,,,,tiffany hand towels for her house . she number0 packs with each pack number1 towels in it . how many towels she ?,tiffany was buying hand towels for her house . she bought number0 packs with each pack having number1 towels in it . how many towels did she buy ?,9 3,* number0 number1,27.0,"[1, 2, 5, 7, 10, 11, 12, 14, 16, 17, 18, 25, 26, 27]",tiffany was buying hand towels for her house . she bought number0 packs with each pack having number1 towels in it .,how many towels did she buy ?
709,709,,,,,,,,,debby her spare change into stacks . number0 stack number1 coins and the other number2 how many coins she total ?,debby was placing her spare change into stacks . number0 stack had number1 coins and the other had number2 how many coins did she have total ?,1 4 8,+ number1 number2,12.0,"[1, 2, 5, 9, 10, 11, 12, 13, 17, 18, 19, 23, 24, 25]",debby was placing her spare change into stacks . number0 stack had number1 coins and the other had number2 how,many coins did she have total ?
710,710,,,,,,,,,faye apps on her phone . to up some space she number1 of the apps . how many apps she ?,faye had number0 apps on her phone . to free up some space she deleted number1 of the apps . how many apps did she have left ?,12 8,- number0 number1,4.0,"[1, 2, 3, 6, 14, 15, 16, 24, 25, 26]",faye had number0 apps on her phone . to free up some space she deleted number1 of the apps .,how many apps did she have left ?
711,711,,,,,,,,,bianca for a marathon . to she number0 miles the first day and number1 miles the next day . how many miles altogether ?,bianca was practicing for a marathon . to prepare she ran number0 miles the first day and number1 miles the next day . how many miles did bianca run altogether ?,8 4,+ number0 number1,12.0,"[1, 3, 5, 10, 11, 12, 16, 17, 18, 27, 28, 29]",bianca was practicing for a marathon . to prepare she ran number0 miles the first day and number1 miles the next day .,how many miles did bianca run altogether ?
712,712,,,,,,,,,jerry number0 action figures on a shelf in his room . later he number1 more figures to the shelf . how many action figures on his shelf total ?,jerry had number0 action figures on a shelf in his room . later he added number1 more figures to the shelf . how many action figures were on his shelf total ?,8 2,+ number0 number1,10.0,"[1, 2, 3, 4, 8, 14, 15, 16, 17, 28, 29, 30]",jerry had number0 action figures on a shelf in his room . later he added number1 more figures to the shelf .,how many action figures were on his shelf total ?
713,713,,,,,,,,,sarah number0 new shirts for school . if she already shirts how many she total ?,sarah bought number0 new shirts for school . if she already had number1 shirts how many did she own total ?,8 9,+ number0 number1,17.0,"[1, 2, 3, 4, 11, 12, 13, 17, 18, 19]",sarah bought number0 new shirts for school . if she already had number1 shirts,how many did she own total ?
714,714,,,,,,,,,books about astronomy . he number0 books about the planets and number1 about the space program . how many books he total ?,ned was buying books about astronomy . he bought number0 books about the planets and number1 about the space program . how many books did he buy total ?,8 4,+ number0 number1,12.0,"[1, 2, 5, 8, 9, 10, 14, 15, 16, 25, 26, 27]",ned was buying books about astronomy . he bought number0 books about the planets and number1 about the space program .,how many books did he buy total ?
715,715,,,,,,,,,a delivery driver to number0 stops on his route . after he those deliveries he number1 more stops . how many stops he total ?,a delivery driver had to make number0 stops on his route . after he finished those deliveries he made number1 more stops . how many stops did he make total ?,3 4,+ number0 number1,7.0,"[1, 5, 6, 7, 8, 18, 19, 20, 21, 27, 28, 29]",a delivery driver had to make number0 stops on his route . after he finished those deliveries he made number1 more stops .,how many stops did he make total ?
716,716,,,,,,,,,emily 's mom extra school supplies for emily and her sister . she number0 packs of glue sticks . if she emily number1 packs how many her sister get ?,emily 's mom was buying extra school supplies for emily and her sister . she bought number0 packs of glue sticks total . if she gave emily number1 packs how many did her sister get ?,13 6,- number0 number1,7.0,"[32, 1, 2, 33, 34, 15, 16, 17, 26, 27, 28]",emily 's mom was buying extra school supplies for emily and her sister . she bought number0 packs of glue sticks total . if she gave emily number1 packs,how many did her sister get ?
717,717,,,,,,,,,roger through his favorite book series . he number0 books to total . if he number1 books each week how many weeks would it him to the series ?,roger was reading through his favorite book series . he had number0 books to read total . if he read number1 books each week how many weeks would it take him to finish the series ?,30 6,/ number0 number1,5.0,"[32, 1, 2, 33, 34, 10, 11, 12, 19, 20, 21, 22]",roger was reading through his favorite book series . he had number0 books to read total . if he read number1 books each week,how many weeks would it take him to finish the series ?
718,718,,,,,,,,,rachel to number0 pages of math homework and number1 pages of homework . how many pages she to total ?,rachel had to complete number0 pages of math homework and number1 pages of reading homework . how many pages did she have to complete total ?,9 2,+ number0 number1,11.0,"[1, 3, 4, 5, 7, 9, 10, 11, 22, 23, 24]",rachel had to complete number0 pages of math homework and number1 pages of reading homework .,how many pages did she have to complete total ?
719,719,,,,,,,,,haley number0 cans for . if she number1 cans in number2 bag how many cans she ?,haley collected number0 cans for recycling . if she put number1 cans in number2 bag how many cans did she have left ?,9 7 1,- number0 number1,2.0,"[1, 2, 3, 9, 10, 11, 12, 13, 14, 19, 20, 21]",haley collected number0 cans for recycling . if she put number1 cans in number2 bag,how many cans did she have left ?
720,720,,,,,,,,,amy different soups . she number0 cans of chicken soup and number1 cans of tomato soup . how many soups she ?,amy was buying different soups . she bought number0 cans of chicken soup and number1 cans of tomato soup . how many soups did she buy ?,6 3,+ number0 number1,9.0,"[1, 7, 8, 9, 13, 14, 15, 23, 24, 25]",amy was buying different soups . she bought number0 cans of chicken soup and number1 cans of tomato soup .,how many soups did she buy ?
721,721,,,,,,,,,a vase can number0 flowers . if you flowers how many vases would you ?,a vase can hold number0 flowers . if you had number1 flowers how many vases would you need ?,5 25,/ number1 number0,5.0,"[2, 3, 4, 5, 9, 10, 11, 15, 16, 17]",a vase can hold number0 flowers . if you had number1 flowers,how many vases would you need ?
722,722,,,,,,,,,adam through his favorite book series . the first week he number0 different books . the next week he number1 books . how many books he total ?,adam was reading through his favorite book series . the first week he read number0 different books . the next week he read number1 books . how many books did he read total ?,5 8,+ number0 number1,13.0,"[32, 1, 4, 5, 6, 13, 14, 15, 16, 22, 23, 24, 30, 31]",adam was reading through his favorite book series . the first week he read number0 different books . the next week he read number1 books .,how many books did he read total ?
723,723,,,,,,,,,paige 's dresser drawers could number0 pieces of clothing each . if she number1 drawers how many pieces of clothing could it ?,paige 's dresser drawers could hold number0 pieces of clothing each . if she had number1 drawers how many pieces of clothing could it hold ?,2 4,* number0 number1,8.0,"[2, 5, 6, 7, 10, 12, 14, 15, 16, 22, 23, 24]",paige 's dresser drawers could hold number0 pieces of clothing each . if she had number1 drawers,how many pieces of clothing could it hold ?
724,724,,,,,,,,,an architect a hotel downtown . he it number0 stories with number1 rooms on each story . how many rooms the hotel ?,an architect was building a hotel downtown . he built it number0 stories tall with number1 rooms on each story . how many rooms does the hotel have totaled ?,3 8,* number0 number1,24.0,"[1, 7, 10, 11, 12, 14, 15, 16, 18, 26, 27, 28]",an architect was building a hotel downtown . he built it number0 stories tall with number1 rooms on each story .,how many rooms does the hotel have totaled ?
725,725,,,,,,,,,isabel number0 dollars for her birthday . later she some toys that cost number1 dollars each . how many of the toys could she ?,isabel received number0 dollars for her birthday . later she found some toys that cost number1 dollars each . how many of the toys could she buy ?,14 2,/ number0 number1,7.0,"[1, 2, 3, 6, 14, 15, 16, 17, 24, 25, 26]",isabel received number0 dollars for her birthday . later she found some toys that cost number1 dollars each .,how many of the toys could she buy ?
726,726,,,,,,,,,there number0 students in a class . if the teacher them into groups with number1 students in each group how many groups would she ?,there are number0 students in a class . if the teacher put them into groups with number1 students in each group how many groups would she have ?,30 5,/ number0 number1,6.0,"[1, 2, 3, 15, 16, 17, 19, 24, 25, 26]",there are number0 students in a class . if the teacher put them into groups with number1 students in each group,how many groups would she have ?
727,727,,,,,,,,,haley 's mom extra school supplies for haley and her sister . if she number0 reams of paper for haley and number1 reams for her sister how many she total ?,haley 's mom was buying extra school supplies for haley and her sister . if she bought number0 reams of paper for haley and number1 reams for her sister how many did she buy total ?,2 3,+ number0 number1,5.0,"[32, 33, 2, 34, 16, 17, 18, 23, 24, 25]",haley 's mom was buying extra school supplies for haley and her sister . if she bought number0 reams of paper for haley and number1 reams for her sister,how many did she buy total ?
728,728,,,,,,,,,there number0 students in the school band . if the band instructor the students into rows with number1 students in each row how many rows could he ?,there are number0 students in the school band . if the band instructor put the students into rows with number1 students in each row how many rows could he make ?,40 5,/ number0 number1,8.0,"[1, 2, 3, 4, 18, 19, 20, 22, 27, 28, 29]",there are number0 students in the school band . if the band instructor put the students into rows with number1 students in each row,how many rows could he make ?
729,729,,,,,,,,,roger his lawn number0 times total during the spring and summer . if he it number1 times in the summer . how many times he in the spring ?,roger mowed his lawn number0 times total during the spring and summer . if he mowed it number1 times in the summer . how many times did he mow in the spring ?,15 9,- number0 number1,6.0,"[1, 3, 4, 5, 16, 17, 18, 29, 30, 31]",roger mowed his lawn number0 times total during the spring and summer . if he mowed it number1 times in the summer .,how many times did he mow in the spring ?
730,730,,,,,,,,,robin number0 sodas for her and her friends . if they only number1 of them how many extras she ?,robin bought number0 sodas for her and her friends . if they only drank number1 of them how many extras did she have ?,11 3,- number0 number1,8.0,"[1, 2, 3, 13, 14, 15, 20, 21, 22]",robin bought number0 sodas for her and her friends . if they only drank number1 of them,how many extras did she have ?
731,731,,,,,,,,,an architect his number0 story house . on the first floor the house bedrooms and the second floor bedrooms . how many bedrooms the house ?,an architect was building his number0 story house . on the first floor the house had number1 bedrooms and the second floor had number2 bedrooms . how many bedrooms does the house have totaled ?,2 6 4,+ number1 number2,10.0,"[32, 1, 33, 4, 5, 6, 7, 15, 16, 17, 22, 23, 24, 31]",an architect was building his number0 story house . on the first floor the house had number1 bedrooms and the second floor had number2 bedrooms .,how many bedrooms does the house have totaled ?
732,732,,,,,,,,,carol out birthday invitations to her friends . if each package of invitations she number0 invitations in it and she number1 how many friends can she ?,carol was sending out birthday invitations to her friends . if each package of invitations she bought had number0 invitations in it and she bought number1 packs how many friends can she invite ?,9 5,* number0 number1,45.0,"[32, 2, 7, 11, 14, 17, 18, 19, 24, 25, 26, 30, 31]",carol was sending out birthday invitations to her friends . if each package of invitations she bought had number0 invitations in it and she bought number1 packs,how many friends can she invite ?
733,733,,,,,,,,,a designer furniture for her new house . she number0 chairs for the living room and number1 for her kitchen . how many chairs she total ?,a designer was buying furniture for her new house . she bought number0 chairs for the living room and number1 for her kitchen . how many chairs did she buy total ?,3 6,+ number0 number1,9.0,"[1, 5, 11, 12, 13, 18, 19, 20, 28, 29, 30]",a designer was buying furniture for her new house . she bought number0 chairs for the living room and number1 for her kitchen .,how many chairs did she buy total ?
734,734,,,,,,,,,a pet store number0 snakes . they the snakes in cages with number1 snakes in each cage . how many cages the pet store ?,a pet store had number0 snakes . they had the snakes in cages with number1 snakes in each cage . how many cages did the pet store have ?,4 2,/ number0 number1,2.0,"[1, 3, 4, 5, 13, 14, 15, 17, 25, 26, 27]",a pet store had number0 snakes . they had the snakes in cages with number1 snakes in each cage .,how many cages did the pet store have ?
735,735,,,,,,,,,john a halloween party where number0 people up . if only number1 up how many people n't costumes ?,john threw a halloween party where number0 people showed up . if only number1 dressed up how many people did n't wear costumes ?,13 6,- number0 number1,7.0,"[5, 6, 7, 8, 10, 12, 13, 14, 20, 21, 22]",john threw a halloween party where number0 people showed up . if only number1 dressed up,how many people did n't wear costumes ?
736,736,,,,,,,,,oliver yard sale shopping . he up number0 video games but only number1 of them . how many bad games he ?,oliver was yard sale shopping . he ended up buying number0 video games but only number1 of them worked . how many bad games did he buy ?,11 6,- number0 number1,5.0,"[1, 2, 3, 6, 9, 10, 11, 12, 14, 15, 16, 24, 25, 26]",oliver was yard sale shopping . he ended up buying number0 video games but only number1 of them worked .,how many bad games did he buy ?
737,737,,,,,,,,,a pet store number0 out of a cage and number1 still inside . how many birds in the cage to with ?,a pet store took number0 birds out of a cage and had number1 still left inside . how many birds were in the cage to start with ?,10 9,+ number0 number1,19.0,"[1, 3, 4, 5, 6, 11, 12, 13, 24, 25, 26]",a pet store took number0 birds out of a cage and had number1 still left inside .,how many birds were in the cage to start with ?
738,738,,,,,,,,,rachel number0 apples from her tree . now the tree apples still on it . how many apples the tree to with ?,rachel picked number0 apples from her tree . now the tree has number1 apples still on it . how many apples did the tree have to begin with ?,3 4,+ number0 number1,7.0,"[1, 2, 3, 8, 11, 12, 13, 25, 26, 27]",rachel picked number0 apples from her tree . now the tree has number1 apples still on it .,how many apples did the tree have to begin with ?
739,739,,,,,,,,,paige number0 goldfish in the pond but stray cats them . now she . how many goldfish ?,paige raised number0 goldfish in the pond but stray cats loved eating them . now she has number1 left . how many goldfish disappeared ?,15 4,- number0 number1,11.0,"[1, 2, 3, 16, 17, 18, 21, 22, 23]",paige raised number0 goldfish in the pond but stray cats loved eating them . now she has number1 left .,how many goldfish disappeared ?
740,740,,,,,,,,,cody number0 dumplings . he number1 . how many dumplings cody now ?,cody cooked number0 dumplings . he ate number1 . how many dumplings does cody have now ?,14 7,- number0 number1,7.0,"[1, 2, 3, 5, 6, 7, 13, 14, 15]",cody cooked number0 dumplings . he ate number1 .,how many dumplings does cody have now ?
741,741,,,,,,,,,sarah could number0 text messages a day . if she number1 how many text messages she she can ?,sarah could send number0 text messages a day . if she sent number1 how many text messages does she have left she can send ?,10 8,- number0 number1,2.0,"[2, 3, 4, 5, 11, 12, 13, 21, 22, 23]",sarah could send number0 text messages a day . if she sent number1,how many text messages does she have left she can send ?
742,742,,,,,,,,,debby number0 pieces of candy . after some she number1 pieces . how many pieces eat ?,debby had number0 pieces of candy . after eating some she had number1 pieces . how many pieces did debby eat ?,12 3,- number0 number1,9.0,"[1, 2, 3, 4, 5, 11, 12, 13, 18, 19, 20]",debby had number0 pieces of candy . after eating some she had number1 pieces .,how many pieces did debby eat ?
743,743,,,,,,,,,frank $ number0 . after some new toys he $ number1 . how much he on toys ?,frank had $ number0 . after buying some new toys he had $ number1 left . how much did he spend on toys ?,16 8,- number0 number1,8.0,"[1, 2, 3, 11, 12, 13, 14, 20, 21, 22]",frank had $ number0 . after buying some new toys he had $ number1 left .,how much did he spend on toys ?
744,744,,,,,,,,,robin 's hair number0 inches long . if she off number1 inches how long her hair now ?,robin 's hair was number0 inches long . if she cut off number1 inches how long is her hair now ?,15 5,- number0 number1,10.0,"[2, 3, 4, 5, 11, 12, 13, 17, 18, 19]",robin 's hair was number0 inches long . if she cut off number1 inches,how long is her hair now ?
745,745,,,,,,,,,at the fair megan $ number0 to . she $ number1 on rides . how much money she ?,at the fair megan had $ number0 to spend . she spent $ number1 on rides . how much money does she have left ?,17 6,- number0 number1,11.0,"[1, 4, 5, 6, 7, 12, 13, 14, 21, 22, 23]",at the fair megan had $ number0 to spend . she spent $ number1 on rides .,how much money does she have left ?
746,746,,,,,,,,,there number0 kinds of sandwiches on the menu . unfortunately number1 of them out how many kinds of sandwiches they actually now ?,there were number0 kinds of sandwiches on the menu . unfortunately number1 of them had been sold out how many kinds of sandwiches do they actually provide now ?,9 5,- number0 number1,4.0,"[1, 2, 3, 9, 10, 11, 12, 16, 25, 26, 27]",there were number0 kinds of sandwiches on the menu . unfortunately number1 of them had been sold out,how many kinds of sandwiches do they actually provide now ?
747,747,,,,,,,,,a chef number0 apples . after a pie he number1 . how many apples he in the pie ?,a chef had number0 apples . after making a pie he had number1 left . how many apples did he use in the pie ?,16 7,- number0 number1,9.0,"[1, 2, 3, 4, 5, 11, 12, 13, 21, 22, 23]",a chef had number0 apples . after making a pie he had number1 left .,how many apples did he use in the pie ?
748,748,,,,,,,,,the book fair number0 posters . now they number1 posters . how many posters they to with ?,the book fair sold number0 posters . now they have number1 posters left . how many posters did they have to begin with ?,4 2,+ number0 number1,6.0,"[1, 2, 3, 4, 5, 7, 9, 10, 11, 20, 21, 22]",the book fair sold number0 posters . now they have number1 posters left .,how many posters did they have to begin with ?
749,749,,,,,,,,,some pizzas for a party . during the party number0 . now he . how many pizzas ned order for the party ?,ned ordered some pizzas for a party . during the party number0 were eaten . now he has number1 left . how many pizzas did ned order for the party ?,4 7,+ number0 number1,11.0,"[10, 11, 12, 17, 18, 19, 27, 28, 29]",ned ordered some pizzas for a party . during the party number0 were eaten . now he has number1 left .,how many pizzas did ned order for the party ?
750,750,,,,,,,,,a baker number0 cakes . now he cakes . how many cakes the baker to with ?,a baker sold number0 cakes . now he has number1 cakes . how many cakes did the baker have to start with ?,12 3,+ number0 number1,15.0,"[1, 2, 3, 4, 8, 9, 10, 19, 20, 21]",a baker sold number0 cakes . now he has number1 cakes .,how many cakes did the baker have to start with ?
751,751,,,,,,,,,jerry $ number0 . he $ number1 on new video games . how much money he now ?,jerry had $ number0 . he spent $ number1 on new video games . how much money does he have now ?,18 6,- number0 number1,12.0,"[1, 2, 3, 6, 7, 8, 9, 18, 19, 20]",jerry had $ number0 . he spent $ number1 on new video games .,how much money does he have now ?
752,752,,,,,,,,,dave apps on his phone . after some he number1 . how many apps he ?,dave had number0 apps on his phone . after deleting some he had number1 left . how many apps did he delete ?,16 8,- number0 number1,8.0,"[1, 2, 3, 4, 5, 12, 13, 14, 19, 20, 21]",dave had number0 apps on his phone . after deleting some he had number1 left .,how many apps did he delete ?
753,753,,,,,,,,,isabel number0 bottles of water . after a week she number1 . how many she ?,isabel had number0 bottles of water . after a week she had number1 left . how many did she drink ?,16 7,- number0 number1,9.0,"[1, 2, 3, 4, 11, 12, 13, 17, 18, 19]",isabel had number0 bottles of water . after a week she had number1 left .,how many did she drink ?
754,754,,,,,,,,,a waiter number0 customers . if number1 how many customers would the waiter still ?,a waiter had number0 customers . if number1 left how many customers would the waiter still have ?,18 6,- number0 number1,12.0,"[2, 3, 4, 6, 7, 8, 10, 14, 15, 16]",a waiter had number0 customers . if number1 left,how many customers would the waiter still have ?
755,755,,,,,,,,,megan number0 bottles of water . if she number1 of them how many bottles would ?,megan had number0 bottles of water . if she drank number1 of them how many bottles would megan have left ?,17 3,- number0 number1,14.0,"[1, 2, 3, 7, 9, 10, 11, 12, 17, 18, 19]",megan had number0 bottles of water . if she drank number1 of them,how many bottles would megan have left ?
756,756,,,,,,,,,jenny to up her room in number0 days or she could not to her best friend 's birthday party . it number1 days but jenny up her room . how many days she ?,jenny was told to clean up her room in number0 days or she could not go to her best friend 's birthday party . it is number1 days left but jenny has cleaned up her room . how many days did she spend ?,14 3,- number0 number1,11.0,"[1, 5, 8, 9, 10, 40, 41, 42, 25, 26, 27]",jenny was told to clean up her room in number0 days or she could not go to her best friend 's birthday party . it is number1 days left but jenny has cleaned up her room .,how many days did she spend ?
757,757,,,,,,,,,maria number0 fish out of her fish tank . now there number1 fish in the tank . how many fish in the tank to with ?,maria took number0 fish out of her fish tank . now there are number1 fish in the tank . how many fish were in the tank to start with ?,16 3,+ number0 number1,19.0,"[1, 2, 3, 6, 12, 13, 14, 26, 27, 28]",maria took number0 fish out of her fish tank . now there are number1 fish in the tank .,how many fish were in the tank to start with ?
758,758,,,,,,,,,a waiter number0 customers . after some he still number1 customers . how many customers ?,a waiter had number0 customers . after some left he still had number1 customers . how many customers left ?,14 3,- number0 number1,11.0,"[1, 2, 3, 4, 5, 11, 12, 13, 16, 17, 18]",a waiter had number0 customers . after some left he still had number1 customers .,how many customers left ?
759,759,,,,,,,,,cody a bag of marbles . later he number0 to his brother . now cody marbles . how many marbles cody to with ?,cody had a bag of marbles . later he gave number0 to his brother . now cody has number1 marbles . how many marbles did cody have to start with ?,5 7,+ number0 number1,12.0,"[1, 2, 7, 9, 10, 11, 17, 18, 19, 27, 28, 29]",cody had a bag of marbles . later he gave number0 to his brother . now cody has number1 marbles .,how many marbles did cody have to start with ?
760,760,,,,,,,,,a museum number0 paintings . if they rid of number1 of them how many pictures would they ?,a museum had number0 paintings . if they got rid of number1 of them how many pictures would they have left ?,13 8,- number0 number1,5.0,"[2, 3, 4, 10, 11, 12, 18, 19, 20]",a museum had number0 paintings . if they got rid of number1 of them,how many pictures would they have left ?
761,761,,,,,,,,,a chef number0 apples to a pie . now he number1 apples . how many apples he before he the pie ?,a chef used number0 apples to make a pie . now he has number1 apples left . how many apples did he have before he made the pie ?,15 4,+ number0 number1,19.0,"[1, 2, 3, 4, 5, 12, 13, 14, 25, 26, 27]",a chef used number0 apples to make a pie . now he has number1 apples left .,how many apples did he have before he made the pie ?
762,762,,,,,,,,,megan number0 acorns to her sister . now acorns . how many acorns megan in the beginning ?,megan gave number0 acorns to her sister . now megan has number1 acorns left . how many acorns did megan have in the beginning ?,7 9,+ number0 number1,16.0,"[1, 2, 3, 5, 10, 11, 12, 21, 22, 23]",megan gave number0 acorns to her sister . now megan has number1 acorns left .,how many acorns did megan have in the beginning ?
763,763,,,,,,,,,for halloween will number0 pounds of candy . after some to he number1 pounds . how many pounds he to ?,for halloween will got number0 pounds of candy . after giving some to haley he had number1 pounds left . how many pounds did he give to haley ?,15 9,- number0 number1,6.0,"[1, 3, 4, 5, 6, 15, 16, 17, 25, 26, 27]",for halloween will got number0 pounds of candy . after giving some to haley he had number1 pounds left .,how many pounds did he give to haley ?
764,764,,,,,,,,,amy pencils . if she number1 of them how many would she ?,amy had number0 pencils . if she used number1 of them how many would she have left ?,12 4,- number0 number1,8.0,"[1, 2, 3, 7, 8, 9, 14, 15, 16]",amy had number0 pencils . if she used number1 of them,how many would she have left ?
765,765,,,,,,,,,victor apps on his phone . he number1 of them . how many apps victor ?,victor had number0 apps on his phone . he deleted number1 of them . how many apps does victor have left ?,19 8,- number0 number1,11.0,"[1, 2, 3, 6, 9, 10, 11, 18, 19, 20]",victor had number0 apps on his phone . he deleted number1 of them .,how many apps does victor have left ?
766,766,,,,,,,,,edward spent $ number0 . now he $ number1 . how much edward before he his money ?,edward spent $ number0 . now he has $ number1 . how much did edward have before he spent his money ?,13 6,+ number0 number1,19.0,"[1, 2, 3, 7, 8, 9, 18, 19, 20]",edward spent $ number0 . now he has $ number1 .,how much did edward have before he spent his money ?
767,767,,,,,,,,,a tape number0 meters long . haley some to cartons . now the tape number1 meters long . how much tape she ?,a tape was number0 meters long . haley used some to seal cartons . now the tape is number1 meters long . how much tape did she use ?,13 6,- number0 number1,7.0,"[2, 3, 4, 17, 18, 19, 25, 26, 27]",a tape was number0 meters long . haley used some to seal cartons . now the tape is number1 meters long .,how much tape did she use ?
768,768,,,,,,,,,a furniture store chairs . after some there number1 left . how many chairs they ?,a furniture store had number0 chairs . after selling some there was number1 left . how many chairs did they sell ?,15 3,- number0 number1,12.0,"[1, 3, 4, 5, 11, 12, 13, 18, 19, 20]",a furniture store had number0 chairs . after selling some there was number1 left .,how many chairs did they sell ?
769,769,,,,,,,,,rachel number0 dollars from her piggy bank . now she number1 dollars in her piggy bank . how much money originally in there ?,rachel took number0 dollars from her piggy bank . now she has number1 dollars in her piggy bank . how much money was originally in there ?,2 3,+ number0 number1,5.0,"[1, 2, 3, 11, 12, 13, 23, 24, 25]",rachel took number0 dollars from her piggy bank . now she has number1 dollars in her piggy bank .,how much money was originally in there ?
770,770,,,,,,,,,away number0 of his video games to a friend . now games . how many games before he the games away ?,ned gave away number0 of his video games to a friend . now ned has number1 games . how many games did ned have before he gave the games away ?,13 6,+ number0 number1,19.0,"[1, 2, 3, 4, 5, 8, 14, 15, 16, 27, 28, 29]",ned gave away number0 of his video games to a friend . now ned has number1 games .,how many games did ned have before he gave the games away ?
771,771,,,,,,,,,at the arcade dave number0 tickets . if he number1 to some toys how many tickets ?,at the arcade dave had won number0 tickets . if he used number1 to buy some toys how many tickets did dave have left ?,13 6,- number0 number1,7.0,"[5, 6, 7, 9, 11, 12, 13, 14, 21, 22, 23]",at the arcade dave had won number0 tickets . if he used number1 to buy some toys,how many tickets did dave have left ?
772,772,,,,,,,,,frank number0 pounds of mushroom for family barbecue . if they number1 pounds how many pounds ?,frank got number0 pounds of mushroom for family barbecue . if they ate number1 pounds how many pounds were left ?,15 8,- number0 number1,7.0,"[1, 2, 3, 6, 12, 13, 14, 17, 18, 19]",frank got number0 pounds of mushroom for family barbecue . if they ate number1 pounds,how many pounds were left ?
773,773,,,,,,,,,adam number0 items in the shopping cart . after some he number1 . how many items delete ?,adam put number0 items in the shopping cart . after deleting some he had number1 left . how many items did adam delete ?,18 8,- number0 number1,10.0,"[1, 2, 3, 4, 5, 13, 14, 15, 20, 21, 22]",adam put number0 items in the shopping cart . after deleting some he had number1 left .,how many items did adam delete ?
774,774,,,,,,,,,kaleb shirts . if he rid of number1 of them how many shirts would ?,kaleb has number0 shirts . if he got rid of number1 of them how many shirts would kaleb have ?,17 7,- number0 number1,10.0,"[1, 2, 3, 9, 10, 11, 13, 16, 17, 18]",kaleb has number0 shirts . if he got rid of number1 of them,how many shirts would kaleb have ?
